@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
1468,'2019/09/19 12:36:07:737',9,-16644863,-16381947,-15987188,-15262952,-15065573,-15328746,-15723246,-11512235,-8287090,-7957352,-16579326,-16250105,-15460589,-14144729,-13356242,-13619673,-13883102,-10922413,-7367788,-6839642,-16447484,-15790067,-12767447,-10533831,-9679297,-8759223,-8101293,-7968677,-7967391,-8229018,-16118776,-15132396,-12305611,-10793916,-10334395,-10270145,-9941953,-9810625,-11124427,-13029079,-11449013,-14540001,-13290191,-9738651,-10067875,-9475735,-9540753,-11251121,-11384251,-14738149,-8094853,-8555663,-8292750,-2898233,-2371886,-2502955,-4015937,-5594201,-6449255,-10461860,-8885146,-4542030,-725006,-198149,-198149,-7173231,-14279136,-14674415,-15002867,-15001060,-10266545,-2831412,-724238,-258,-66054,-264978,-3818826,-9213336,-14146522,-15001573,-6120548,-3554360,-2370348,-66053,-461849,-9538675,-10062175,-10523244,-11049850,-11380371,-11251632,-12963279,-12571096,-12044755,-11254980,-13358545,-14538946,-15128498,-14996912,-16052975,0.18
1469,'2019/09/19 12:36:07:771',9,-16644863,-16381947,-15987189,-15262952,-15065573,-15394281,-15723247,-11578028,-8287090,-7957352,-16644862,-16250105,-15460589,-14144729,-13224914,-13422808,-13751772,-10922669,-7433837,-6839643,-16447484,-15855604,-12832984,-10599367,-9745346,-8825016,-8232622,-7968677,-8032927,-8229276,-16118776,-15263725,-12371403,-10925244,-10465723,-10401217,-10073025,-9810625,-11058635,-13160664,-11449013,-14474465,-13290447,-9738908,-10002339,-9541272,-9475217,-11316913,-10792114,-15001063,-8029317,-8490127,-8293006,-2964025,-2371886,-2437163,-3950145,-5594201,-6251618,-10067358,-8950939,-4607823,-725006,-198149,-198149,-7041645,-14213343,-14674415,-15002866,-15001061,-10266546,-2897205,-724238,-258,-66054,-264722,-3753033,-9213079,-14146522,-15067110,-6186340,-3554103,-2501934,-66053,-396056,-9472883,-10062174,-10522987,-10984314,-11380371,-11185840,-12963279,-12636888,-12110803,-11320773,-13358545,-14473410,-15128499,-14931376,-15987438,0.18
1470,'2019/09/19 12:36:07:804',9,-16644863,-16381947,-15987188,-15197416,-15065573,-15328745,-15723247,-11446699,-8287090,-7891816,-16644862,-16250104,-15460589,-14013656,-13027792,-13159893,-13423065,-10725549,-7565424,-6839900,-16381948,-15855604,-12767448,-10533575,-9811139,-8890810,-8363951,-8034471,-7967648,-8229533,-16118775,-15263724,-12502218,-11056572,-10531259,-10532546,-10270146,-9876418,-11518671,-13358042,-11383477,-14474465,-13290191,-9738651,-10067875,-9541272,-9540753,-11447985,-10989493,-14803942,-8029061,-8555662,-8293006,-2898489,-2437422,-2437163,-4015682,-5594201,-6251618,-9738137,-8950939,-4673359,-725006,-198149,-198149,-7107438,-14278879,-14674159,-15002866,-14935268,-10332081,-2897205,-724238,-258,-66054,-264978,-3753289,-9213336,-14146522,-15001573,-6120804,-3554104,-2633264,-131846,-461849,-9538675,-10062175,-10522987,-10984314,-11380371,-11120302,-13029071,-12636889,-12176597,-11386567,-13358546,-14473667,-15128755,-14997169,-16052975,0.18
1471,'2019/09/19 12:36:07:837',9,-16644863,-16381947,-16052725,-15262952,-15000037,-15394282,-15723247,-11512235,-8287090,-7957352,-16644862,-16250105,-15460589,-13947864,-12896720,-13028564,-13226200,-10660012,-7565426,-6905436,-16447484,-15790068,-12636120,-10468038,-9810883,-8956345,-8363951,-8034471,-8033184,-8295069,-16118776,-15263724,-12502475,-11056572,-10596795,-10598082,-10335683,-9941954,-11912914,-13686494,-11449013,-14474466,-13290447,-9738652,-10067876,-9541272,-9540754,-11448242,-11778751,-14409442,-8029317,-8555663,-8292750,-2898233,-2437422,-2437163,-4015681,-5594201,-6383462,-9804187,-8950682,-4607823,-725006,-198149,-198149,-7173231,-14279136,-14674415,-15002867,-15001060,-10332081,-2896949,-724238,-258,-66054,-264978,-3818826,-9279128,-14146522,-15001573,-6186340,-3554104,-2567728,-131847,-461849,-9538675,-9996639,-10522987,-10984314,-11380628,-11251632,-13160400,-12636889,-12242133,-11452359,-13358545,-14539203,-15128756,-14997169,-16052975,0.18
1472,'2019/09/19 12:36:07:871',9,-16644863,-16381947,-15987189,-15262952,-15065573,-15328745,-15723246,-11512491,-8287090,-7957352,-16644862,-16250105,-15460589,-13947864,-12830927,-13028564,-13225943,-10725548,-7499889,-6839900,-16447484,-15724275,-12439255,-10336710,-9745090,-8890552,-8363951,-8034470,-7967392,-8360862,-16118775,-15197932,-12502475,-11056572,-10465722,-10598082,-10270146,-10007747,-12372693,-14146786,-11449014,-14474465,-13290191,-9738651,-10002339,-9475735,-9540754,-11382706,-12765390,-14212065,-8029317,-8490126,-8293006,-2898233,-2371886,-2437163,-4015682,-5659737,-6777964,-10067616,-8885146,-4607822,-725006,-198149,-198149,-7107439,-14278879,-14674415,-15002867,-15001061,-10266545,-2896949,-724238,-258,-66054,-264979,-3818826,-9213336,-14212058,-15001573,-6186084,-3554360,-2633520,-132103,-461849,-9538675,-10062175,-10522988,-10984314,-11446164,-11251888,-13160401,-12636889,-12307925,-11452616,-13293009,-14473667,-15194292,-14997169,-16052975,0.18
1473,'2019/09/19 12:36:07:904',9,-16644863,-16381947,-15987189,-15262951,-15065573,-15328745,-15723246,-11512492,-8287090,-7957096,-16579326,-16250105,-15460589,-13882071,-12830927,-13094100,-13225943,-10725548,-7499632,-6839642,-16447484,-15592947,-12307670,-10271173,-9613761,-8759224,-8298415,-7903141,-7902113,-8557725,-16118776,-15066603,-12436939,-10990780,-10399930,-10532546,-10270147,-10204869,-12898521,-14607079,-11449013,-14474465,-13290191,-9738652,-10002339,-9541528,-9475218,-11448499,-13488856,-14606823,-8029061,-8555663,-8293006,-2898233,-2437422,-2437163,-4015681,-5594201,-7238772,-10397353,-8950939,-4607823,-725006,-198149,-198149,-7107182,-14213343,-14674415,-15002866,-15066854,-10266802,-2897205,-724238,-65794,-66054,-264722,-3753289,-9213336,-14146522,-15067110,-6186340,-3554104,-2699314,-132103,-396313,-9538419,-10062175,-10522988,-10984315,-11380372,-11317426,-13226194,-12636888,-12307925,-11518153,-13358546,-14539204,-15194293,-14997169,-16052975,0.18
1474,'2019/09/19 12:36:07:937',9,-16644863,-16381947,-16052725,-15197416,-15065573,-15328745,-15723246,-11512491,-8287090,-7957352,-16579326,-16250105,-15460589,-13816536,-12830927,-13094101,-13291736,-10725547,-7433838,-6773850,-16381948,-15330289,-12110548,-10270917,-9416639,-8693687,-8298414,-7902627,-7902113,-8819868,-16053239,-14869482,-12371404,-10925244,-10334138,-10467010,-10139075,-10468040,-13489887,-14936043,-11383477,-14474465,-13290447,-9738652,-10002339,-9541528,-9475217,-11580345,-14278112,-14738923,-8094853,-8555662,-8293007,-2898489,-2437422,-2437163,-4015681,-5594457,-7765373,-10661299,-8950939,-4608079,-725006,-198149,-198149,-7107438,-14278879,-14674159,-15003123,-15001320,-10266545,-2897205,-724238,-258,-66054,-264979,-3818825,-9213336,-14146522,-15067110,-6186340,-3554104,-2765106,-197640,-461849,-9538419,-9996638,-10522987,-10984314,-11446164,-11383474,-13226450,-12636889,-12307926,-11583945,-13358546,-14539205,-15194293,-14997170,-16052975,0.18
1475,'2019/09/19 12:36:07:971',9,-16644863,-16381947,-15987189,-15197416,-15065573,-15328745,-15657710,-11446699,-8287090,-7957352,-16644862,-16250104,-15395052,-13750743,-12830927,-13159893,-13357272,-10725548,-7367788,-6708314,-16447484,-15001838,-11913427,-10205126,-9285053,-8627637,-8298413,-7771298,-7967649,-9081495,-16118776,-14672359,-12174283,-10859709,-10268858,-10401218,-10073539,-11059149,-13752543,-15593715,-11449013,-14474210,-13290190,-9738652,-10002340,-9541271,-9409425,-12041410,-14541540,-14476008,-8029317,-8555662,-8227213,-2898233,-2371886,-2437163,-4015938,-5659993,-8225925,-10859708,-8885147,-4607822,-725006,-198149,-198149,-7173231,-14278879,-14674415,-15003123,-14738663,-10266545,-2831412,-724238,-258,-66054,-264978,-3818826,-9279128,-14212315,-15001573,-6186340,-3554360,-2699314,-197640,-461849,-9538675,-10062175,-10522987,-10984314,-11380372,-11514804,-13292243,-12571352,-12373462,-11518410,-13358802,-14539204,-15194293,-14997170,-16052975,0.18
1476,'2019/09/19 12:36:08:004',9,-16644863,-16381947,-15987188,-15197416,-15065573,-15328746,-15657710,-11512235,-8221554,-7957352,-16579326,-16250104,-15460589,-13685207,-12896463,-13159894,-13423065,-10856876,-7301738,-6773849,-16381948,-14673388,-11716305,-10073797,-9153724,-8561844,-8232621,-7771299,-7967905,-9080464,-16118776,-14475494,-12042954,-10793916,-10268859,-10335938,-10073539,-11716307,-13818336,-15922421,-11449013,-14474465,-13290191,-9738652,-10002340,-9475736,-9278096,-12370633,-14212579,-13753056,-8029317,-8490126,-8227213,-2898233,-2437422,-2437163,-4015681,-5725787,-8554891,-10795202,-8885146,-4542286,-725006,-198149,-198149,-7172975,-14213343,-14674415,-15002867,-14344677,-10266545,-2831412,-724238,-258,-66054,-264978,-3818825,-9213336,-14146522,-15067110,-6186340,-3554360,-2699314,-197640,-461849,-9538675,-9996638,-10522988,-10984314,-11380371,-11646390,-13292244,-12571096,-12373462,-11518409,-13358802,-14539461,-15194550,-14931634,-16052974,0.18
1477,'2019/09/19 12:36:08:037',9,-16644863,-16381947,-15987188,-15197416,-15065573,-15328746,-15657710,-11512235,-8221554,-7957352,-16579326,-16250104,-15460589,-13685207,-12896463,-13159894,-13423065,-10856876,-7301738,-6773849,-16381948,-14673388,-11716305,-10073797,-9153724,-8561844,-8232621,-7771299,-7967905,-9080464,-16118776,-14475494,-12042954,-10793916,-10268859,-10335938,-10073539,-11716307,-13818336,-15922421,-11449013,-14474465,-13290191,-9738652,-10002340,-9475736,-9278096,-12370633,-14212579,-13753056,-8029317,-8490126,-8227213,-2898233,-2437422,-2437163,-4015681,-5725787,-8554891,-10795202,-8885146,-4542286,-725006,-198149,-198149,-7172975,-14213343,-14674415,-15002867,-14344677,-10266545,-2831412,-724238,-258,-66054,-264978,-3818825,-9213336,-14146522,-15067110,-6186340,-3554360,-2699314,-197640,-461849,-9538675,-9996638,-10522988,-10984314,-11380371,-11646390,-13292244,-12571096,-12373462,-11518409,-13358802,-14539461,-15194550,-14931634,-16052974,0.18
1478,'2019/09/19 12:36:08:070',9,-16644863,-16381947,-16052725,-15197415,-15000037,-15328745,-15657710,-11512748,-8287090,-7957352,-16579326,-16250105,-15395052,-13684950,-12896463,-13159893,-13488857,-10922669,-7301480,-6773850,-16381948,-14476266,-11453904,-10008004,-9087931,-8561587,-8232364,-7705762,-8296355,-8947848,-16053239,-14343909,-11845832,-10662588,-10269116,-10270146,-10073539,-12242135,-14212837,-15527921,-11383220,-14474209,-13290191,-9738908,-10002083,-9541528,-9212559,-12699854,-13949665,-12701140,-8029061,-8489870,-8293006,-2964026,-2371886,-2437163,-3950145,-5791581,-8884370,-10532802,-8950939,-4607823,-725006,-198149,-198149,-7041389,-14213343,-14674415,-15002867,-13753312,-10266545,-2897206,-724494,-65794,-66054,-264722,-3753032,-9147799,-14146522,-15067110,-6186340,-3554104,-2830899,-197640,-396056,-9472883,-10062174,-10522987,-10984314,-11380371,-11646390,-13292244,-12571095,-12373718,-11518409,-13358546,-14539461,-15194550,-14997170,-16052974,0.18
1479,'2019/09/19 12:36:08:103',9,-16644863,-16381947,-15986932,-15262952,-15000037,-15328745,-15657710,-11512235,-8287090,-7957352,-16579326,-16250104,-15395053,-13685207,-12962255,-13160149,-13554650,-10922412,-7170151,-6773849,-16381948,-14279145,-11256526,-9876675,-8956346,-8496051,-8166570,-7705762,-8624806,-8618110,-16118775,-14081251,-11648967,-10596795,-10203837,-10204610,-10139589,-12964828,-14607337,-14804713,-11383220,-14474209,-13290191,-9738908,-10067875,-9541272,-9081231,-12963025,-14212837,-11320517,-8029061,-8489870,-8293006,-2898490,-2371886,-2437163,-4015681,-6055010,-9345179,-10072766,-9016476,-4673615,-725006,-198150,-198149,-7107438,-14278880,-14674415,-15003123,-12964569,-10332081,-2897205,-724494,-65794,-66054,-264978,-3818825,-9213592,-14146778,-14869988,-6186340,-3554360,-2765363,-132104,-396313,-9538419,-10062175,-10457451,-10984315,-11380628,-11646904,-13292244,-12505560,-12373462,-11518409,-13358802,-14604997,-15194549,-14997170,-16052975,0.18
1480,'2019/09/19 12:36:08:136',9,-16644863,-16381947,-15987188,-15197416,-15065573,-15328745,-15657710,-11446442,-8221554,-7957351,-16579326,-16250104,-15395052,-13685206,-13027792,-13225686,-13620187,-10922412,-7169638,-6773849,-16381948,-14016487,-10993868,-9745347,-8890552,-8496050,-8100777,-7705763,-8952998,-8749438,-16053239,-13752802,-11583174,-10465723,-10138302,-10204610,-10271175,-13556193,-15001837,-14015712,-11449013,-14474465,-13224654,-9673115,-10067876,-9541271,-9081232,-13555162,-14476009,-10071736,-8029060,-8555663,-8227213,-2898233,-2371886,-2437163,-4015938,-6384232,-9543073,-9744059,-8885146,-4542030,-725006,-198149,-198149,-7239024,-14279136,-14674415,-15002867,-12306898,-10266545,-2831412,-724238,-258,-65798,-264979,-3819082,-9279129,-14212315,-14672609,-6186340,-3619897,-2633520,-132103,-527642,-9538675,-10062174,-10522988,-10984314,-11380628,-11778233,-13292244,-12505303,-12307925,-11452616,-13424339,-14604997,-15194549,-14997170,-16052975,0.18
1481,'2019/09/19 12:36:08:170',9,-16644863,-16381947,-15986932,-15197416,-15065573,-15328745,-15657710,-11512491,-8287090,-7957096,-16579326,-16250105,-15395052,-13685207,-13093585,-13291222,-13685979,-11053741,-7169638,-6773849,-16381948,-13819365,-10862283,-9613761,-8759480,-8495794,-8034985,-7705763,-9215398,-9012610,-15987447,-13555680,-11517382,-10400187,-10138302,-10139331,-10468297,-13884643,-15199215,-13358297,-11449013,-14474465,-13290191,-9738652,-10067875,-9475736,-9081491,-14081249,-14607595,-9217200,-8029061,-8555663,-8292750,-2898233,-2437422,-2437163,-4015681,-6647148,-9609381,-9546937,-8885146,-4607566,-725006,-198149,-198149,-7107438,-14213343,-14674415,-14937073,-11847118,-10332081,-2831412,-724238,-258,-65798,-264978,-3818825,-9213335,-14146522,-14541280,-6186340,-3554361,-2633777,-131847,-461849,-9538419,-10062174,-10522988,-11049850,-11380371,-11844026,-13226708,-12505303,-12307925,-11518153,-13358802,-14604997,-15194549,-14997170,-15987439,0.18
1482,'2019/09/19 12:36:08:203',9,-16644863,-16381947,-16052725,-15262952,-15065573,-15328745,-15723246,-11512491,-8287089,-7957351,-16579070,-16184568,-15395052,-13750743,-13093584,-13291478,-13685979,-11053740,-7104102,-6708313,-16316411,-13622244,-10796490,-9482175,-8759223,-8495793,-8034984,-7771556,-9609384,-9604491,-15790326,-13424350,-11451847,-10334651,-10072766,-10139331,-10862797,-14081765,-15396337,-12437967,-11317428,-14408673,-13290191,-9738908,-10002083,-9475992,-9279128,-14278627,-14344937,-8428199,-8029317,-8489870,-8293006,-2964026,-2371886,-2437163,-4015681,-6778991,-9610154,-9349814,-9016732,-4673616,-725006,-198149,-198149,-7041388,-14278879,-14674415,-14739951,-11321033,-10332082,-3028534,-724495,-258,-65798,-264722,-3753289,-9213336,-14146522,-14146524,-6120804,-3554103,-2830900,-132103,-396056,-9472883,-10062174,-10522987,-10984314,-11380628,-11778233,-13292244,-12440023,-12307925,-11518153,-13293010,-14604997,-15194550,-14997171,-16052975,0.18
1483,'2019/09/19 12:36:08:236',9,-16644863,-16381947,-15986932,-15262951,-15065573,-15394281,-15723246,-11380906,-8221553,-7891816,-16579326,-16250105,-15329260,-13619414,-13093329,-13225686,-13685979,-10987947,-7103845,-6773593,-16316155,-13425122,-10665161,-9482175,-8759223,-8496049,-8034984,-7771556,-9806504,-9801870,-15724789,-13358814,-11451590,-10334395,-10072766,-10204867,-11125199,-14147302,-15462129,-12240589,-11449013,-14474209,-13224654,-9738651,-10067876,-9475735,-9476507,-14278628,-14344681,-8296870,-8029317,-8555662,-8227213,-2898232,-2371886,-2437419,-4015938,-6844527,-9544618,-9349558,-8885146,-4542029,-725006,-198149,-198149,-7304817,-14279136,-14674415,-14739951,-11189704,-10332081,-2831412,-658702,-258,-66054,-264979,-3884619,-9279129,-14212315,-14015195,-6186340,-3619897,-2633521,-131847,-527642,-9604211,-10062175,-10523244,-10984314,-11380628,-11909819,-13358037,-12439767,-12307925,-11452617,-13424339,-14604997,-15194550,-14997170,-16053232,0.18
1484,'2019/09/19 12:36:08:269',9,-16776704,-16579326,-16184311,-15394538,-15197159,-15525868,-15789297,-11578541,-8352883,-7957353,-16776704,-16381947,-15461102,-13751000,-13159378,-13357272,-13752029,-11185327,-7169894,-6773850,-16447998,-13556708,-10796747,-9548225,-8956345,-8627379,-8100778,-7902886,-9938091,-9933456,-15921912,-13555936,-11583432,-10465980,-10204352,-10270917,-11191249,-14279144,-15659252,-12306638,-11580600,-14606052,-13421777,-9804445,-10133669,-9607321,-9476506,-14344678,-14542060,-8428712,-8094854,-8621456,-8293263,-2898233,-2371886,-2437163,-4015938,-6778990,-9544617,-9481145,-8950939,-4607822,-725006,-198149,-198149,-7173231,-14410722,-14806002,-14871537,-11387083,-10397874,-2831412,-724238,-258,-65798,-264979,-3818826,-9279129,-14343644,-14344159,-6251877,-3619897,-2699313,-131847,-461849,-9604468,-10127968,-10588780,-11115644,-11511958,-12041405,-13424087,-12571353,-12439511,-11584203,-13555925,-14736839,-15326137,-15129012,-16184818,0.18
1485,'2019/09/19 12:36:08:303',9,-16776704,-16579326,-16184312,-15394538,-15197159,-15525867,-15854833,-11709870,-8287347,-8022888,-16776704,-16381948,-15526895,-13816792,-13159378,-13291479,-13751772,-11185584,-7169894,-6773850,-16579326,-13688037,-10862284,-9614017,-8956346,-8627635,-8101034,-7902885,-9938349,-9933456,-16053241,-13621729,-11648968,-10531516,-10269888,-10336197,-11125456,-14344680,-15528179,-12372431,-11449270,-14606051,-13422034,-9935774,-10133669,-9673114,-9344921,-14344678,-14607852,-8494249,-8160646,-8555919,-8358800,-2964026,-2437422,-2437163,-4015681,-6712940,-9544103,-9546681,-9148062,-4673616,-725006,-198150,-198148,-6975852,-14410465,-14806258,-14937330,-11518667,-10398131,-2962999,-724495,-65794,-66054,-199186,-3753033,-9213336,-14212572,-14475488,-6252133,-3554360,-2896693,-132103,-396056,-9538676,-10127968,-10589037,-11115643,-11511957,-11975612,-13489623,-12637146,-12505047,-11649739,-13490389,-14802376,-15391672,-15128756,-16184817,0.18
1486,'2019/09/19 12:36:08:337',9,-16776704,-16579326,-16184311,-15329002,-15197159,-15460331,-15854832,-11578029,-8287347,-7957352,-16776704,-16381947,-15526638,-13751000,-13093842,-13291479,-13685980,-11053998,-7169639,-6773850,-16579326,-13688037,-10862284,-9679554,-8891065,-8627636,-8166314,-7837349,-9938349,-9867663,-15987704,-13687265,-11648968,-10531516,-10204351,-10336453,-11059919,-14344680,-15527923,-12503760,-11449014,-14605795,-13487570,-9870237,-10133669,-9607321,-9344920,-14344421,-14673388,-8625834,-8095110,-8555663,-8358799,-2964025,-2437422,-2437163,-4015938,-6647147,-9412774,-9546937,-9082526,-4673616,-725006,-198149,-198149,-7172974,-14410721,-14806002,-15003123,-11649996,-10463667,-2962998,-724495,-258,-65798,-264978,-3818826,-9344922,-14343901,-14475487,-6252133,-3554361,-2830900,-131847,-396056,-9604212,-10127967,-10589037,-11115900,-11512215,-11910075,-13489623,-12571354,-12439511,-11584202,-13555925,-14736583,-15326136,-15128757,-16250355,0.18
1487,'2019/09/19 12:36:08:370',9,-16776704,-16579326,-16184311,-15329002,-15197160,-15526124,-15854833,-11512235,-8287346,-7957353,-16776448,-16381947,-15461102,-13685208,-13093842,-13225943,-13685980,-10987949,-7169894,-6773850,-16513790,-13688037,-10796748,-9679554,-8891066,-8627636,-8166571,-7837349,-9872813,-9670284,-16053241,-13753058,-11648968,-10531516,-10269888,-10336453,-10928334,-14279144,-15396337,-12832467,-11580599,-14606052,-13356241,-9738908,-10133925,-9541528,-9344662,-14278628,-14673388,-8954285,-8094854,-8621456,-8293006,-2898233,-2437422,-2437419,-4081475,-6581354,-9412259,-9678266,-8950939,-4542030,-725006,-198149,-198405,-7370610,-14410722,-14806002,-15068915,-11912655,-10397874,-2831156,-724238,-258,-66054,-264979,-3884619,-9345178,-14409437,-14606817,-6186340,-3620153,-2567727,-131846,-527642,-9670004,-10127968,-10654573,-11115900,-11512215,-12041149,-13424087,-12571353,-12373718,-11518410,-13555924,-14802375,-15326136,-15128757,-16250611,0.18
1488,'2019/09/19 12:36:08:403',9,-16644863,-16381947,-15986932,-15262952,-15065573,-15328745,-15657710,-11446699,-8221554,-7957351,-16579326,-16184568,-15329260,-13553878,-12962000,-13094357,-13554394,-10922412,-7169894,-6773593,-16381948,-13687780,-10796490,-9679297,-8890552,-8561587,-8100777,-7705764,-9478828,-9209989,-15987447,-13621472,-11517382,-10465722,-10138301,-10270403,-10533833,-14015972,-15001837,-13358297,-11514806,-14474465,-13290191,-9673115,-10002340,-9475735,-9147026,-13752541,-14410472,-9545908,-8029061,-8555663,-8227213,-2898232,-2437422,-2437163,-4015682,-6318182,-9279901,-9612730,-8884889,-4542029,-725006,-198149,-198149,-7107438,-14278879,-14674415,-14937330,-12241362,-10266545,-2831155,-724238,-258,-65798,-264978,-3818825,-9213336,-14146522,-14738402,-6186339,-3619897,-2567727,-131846,-461849,-9538675,-9996638,-10523244,-10984314,-11446165,-11909563,-13292244,-12439767,-12242132,-11386824,-13358802,-14604996,-15194549,-14997170,-16053232,0.18
1489,'2019/09/19 12:36:08:436',9,-16644863,-16381947,-15986932,-15262952,-15065573,-15328745,-15657710,-11446699,-8221554,-7957351,-16579326,-16184568,-15329260,-13553878,-12962000,-13094357,-13554394,-10922412,-7169894,-6773593,-16381948,-13687780,-10796490,-9679297,-8890552,-8561587,-8100777,-7705764,-9478828,-9209989,-15987447,-13621472,-11517382,-10465722,-10138301,-10270403,-10533833,-14015972,-15001837,-13358297,-11514806,-14474465,-13290191,-9673115,-10002340,-9475735,-9147026,-13752541,-14410472,-9545908,-8029061,-8555663,-8227213,-2898232,-2437422,-2437163,-4015682,-6318182,-9279901,-9612730,-8884889,-4542029,-725006,-198149,-198149,-7107438,-14278879,-14674415,-14937330,-12241362,-10266545,-2831155,-724238,-258,-65798,-264978,-3818825,-9213336,-14146522,-14738402,-6186339,-3619897,-2567727,-131846,-461849,-9538675,-9996638,-10523244,-10984314,-11446165,-11909563,-13292244,-12439767,-12242132,-11386824,-13358802,-14604996,-15194549,-14997170,-16053232,0.18
